id,Метка времени,id абонента,"Тип услуги (звонок, смс, трафик)",Объем затраченных единиц
2397,2022-06-08 20:00:00,107,смс,2
2398,2022-06-08 21:00:00,222,смс,2
2399,2022-06-08 22:00:00,222,звонок,40
2400,2022-06-08 23:00:00,452,смс,2
2401,2022-06-09 00:00:00,78,смс,2
2402,2022-06-09 01:00:00,287,звонок,32
2403,2022-06-09 02:00:00,295,звонок,20
2404,2022-06-09 03:00:00,200,звонок,22
2405,2022-06-09 04:00:00,96,смс,1
2406,2022-06-09 05:00:00,362,смс,2
2407,2022-06-09 06:00:00,118,трафик,330
2408,2022-06-09 07:00:00,212,трафик,374
2409,2022-06-09 08:00:00,28,звонок,47
2410,2022-06-09 09:00:00,357,трафик,189
2411,2022-06-09 10:00:00,261,звонок,12
2412,2022-06-09 11:00:00,473,звонок,6
2413,2022-06-09 12:00:00,17,смс,1
2414,2022-06-09 13:00:00,228,смс,1
2415,2022-06-09 14:00:00,483,смс,1
2416,2022-06-09 15:00:00,332,звонок,14
2417,2022-06-09 16:00:00,214,смс,1
2418,2022-06-09 17:00:00,88,трафик,462
2419,2022-06-09 18:00:00,369,трафик,260
2420,2022-06-09 19:00:00,121,смс,1
2421,2022-06-09 20:00:00,141,звонок,6
2422,2022-06-09 21:00:00,337,звонок,34
2423,2022-06-09 22:00:00,454,трафик,95
2424,2022-06-09 23:00:00,261,звонок,4
2425,2022-06-10 00:00:00,102,звонок,13
2426,2022-06-10 01:00:00,82,трафик,453
2427,2022-06-10 02:00:00,172,трафик,322
2428,2022-06-10 03:00:00,344,звонок,10
2429,2022-06-10 04:00:00,336,смс,2
2430,2022-06-10 05:00:00,199,трафик,226
2431,2022-06-10 06:00:00,43,звонок,38
2432,2022-06-10 07:00:00,99,трафик,126
2433,2022-06-10 08:00:00,366,смс,1
2434,2022-06-10 09:00:00,203,звонок,36
2435,2022-06-10 10:00:00,101,трафик,383
2436,2022-06-10 11:00:00,15,трафик,319
2437,2022-06-10 12:00:00,90,трафик,377
2438,2022-06-10 13:00:00,117,трафик,452
2439,2022-06-10 14:00:00,115,трафик,154
2440,2022-06-10 15:00:00,462,трафик,480
2441,2022-06-10 16:00:00,16,трафик,154
2442,2022-06-10 17:00:00,9,трафик,424
2443,2022-06-10 18:00:00,252,звонок,1
2444,2022-06-10 19:00:00,374,трафик,100
2445,2022-06-10 20:00:00,103,звонок,8
2446,2022-06-10 21:00:00,58,звонок,32
2447,2022-06-10 22:00:00,197,трафик,480
2448,2022-06-10 23:00:00,332,смс,2
2449,2022-06-11 00:00:00,327,трафик,137
2450,2022-06-11 01:00:00,115,трафик,122
2451,2022-06-11 02:00:00,408,трафик,180
2452,2022-06-11 03:00:00,55,смс,2
2453,2022-06-11 04:00:00,99,смс,1
2454,2022-06-11 05:00:00,47,смс,1
2455,2022-06-11 06:00:00,420,трафик,254
2456,2022-06-11 07:00:00,107,звонок,31
2457,2022-06-11 08:00:00,488,трафик,340
2458,2022-06-11 09:00:00,252,звонок,17
2459,2022-06-11 10:00:00,65,трафик,378
2460,2022-06-11 11:00:00,335,трафик,325
2461,2022-06-11 12:00:00,155,трафик,403
2462,2022-06-11 13:00:00,250,звонок,3
2463,2022-06-11 14:00:00,79,трафик,113
2464,2022-06-11 15:00:00,96,трафик,167
2465,2022-06-11 16:00:00,424,звонок,39
2466,2022-06-11 17:00:00,486,трафик,284
2467,2022-06-11 18:00:00,481,трафик,443
2468,2022-06-11 19:00:00,12,трафик,421
2469,2022-06-11 20:00:00,361,смс,1
2470,2022-06-11 21:00:00,308,трафик,380
2471,2022-06-11 22:00:00,349,смс,1
2472,2022-06-11 23:00:00,120,звонок,38
2473,2022-06-12 00:00:00,11,трафик,142
2474,2022-06-12 01:00:00,267,трафик,203
2475,2022-06-12 02:00:00,171,смс,1
2476,2022-06-12 03:00:00,449,звонок,39
2477,2022-06-12 04:00:00,98,звонок,1
2478,2022-06-12 05:00:00,310,трафик,231
2479,2022-06-12 06:00:00,388,смс,1
2480,2022-06-12 07:00:00,73,трафик,456
2481,2022-06-12 08:00:00,183,звонок,22
2482,2022-06-12 09:00:00,339,звонок,26
2483,2022-06-12 10:00:00,275,звонок,44
2484,2022-06-12 11:00:00,320,смс,1
2485,2022-06-12 12:00:00,370,смс,2
2486,2022-06-12 13:00:00,69,смс,1
2487,2022-06-12 14:00:00,123,смс,1
2488,2022-06-12 15:00:00,191,смс,2
2489,2022-06-12 16:00:00,218,смс,1
2490,2022-06-12 17:00:00,383,звонок,40
2491,2022-06-12 18:00:00,42,трафик,131
2492,2022-06-12 19:00:00,41,трафик,297
2493,2022-06-12 20:00:00,128,трафик,182
2494,2022-06-12 21:00:00,243,смс,1
2495,2022-06-12 22:00:00,150,смс,1
2496,2022-06-12 23:00:00,196,смс,2
2497,2022-06-13 00:00:00,310,смс,1
2498,2022-06-13 01:00:00,263,смс,2
2499,2022-06-13 02:00:00,88,трафик,248
2500,2022-06-13 03:00:00,132,звонок,44
2501,2022-06-13 04:00:00,296,звонок,23
2502,2022-06-13 05:00:00,104,трафик,455
2503,2022-06-13 06:00:00,47,звонок,25
2504,2022-06-13 07:00:00,202,смс,2
2505,2022-06-13 08:00:00,233,трафик,355
2506,2022-06-13 09:00:00,79,смс,2
2507,2022-06-13 10:00:00,447,смс,2
2508,2022-06-13 11:00:00,409,смс,2
2509,2022-06-13 12:00:00,276,звонок,49
2510,2022-06-13 13:00:00,379,смс,2
2511,2022-06-13 14:00:00,495,звонок,13
2512,2022-06-13 15:00:00,443,трафик,406
2513,2022-06-13 16:00:00,149,трафик,185
2514,2022-06-13 17:00:00,109,смс,1
2515,2022-06-13 18:00:00,60,смс,1
2516,2022-06-13 19:00:00,251,звонок,16
2517,2022-06-13 20:00:00,302,трафик,178
2518,2022-06-13 21:00:00,406,трафик,135
2519,2022-06-13 22:00:00,50,звонок,44
2520,2022-06-13 23:00:00,169,звонок,2
2521,2022-06-14 00:00:00,310,смс,2
2522,2022-06-14 01:00:00,193,смс,2
2523,2022-06-14 02:00:00,117,трафик,493
2524,2022-06-14 03:00:00,343,смс,1
2525,2022-06-14 04:00:00,233,трафик,220
2526,2022-06-14 05:00:00,426,трафик,291
2527,2022-06-14 06:00:00,317,смс,1
2528,2022-06-14 07:00:00,179,трафик,415
2529,2022-06-14 08:00:00,329,звонок,40
2530,2022-06-14 09:00:00,98,звонок,43
2531,2022-06-14 10:00:00,63,смс,1
2532,2022-06-14 11:00:00,490,звонок,13
2533,2022-06-14 12:00:00,443,звонок,30
2534,2022-06-14 13:00:00,314,смс,2
2535,2022-06-14 14:00:00,206,смс,1
2536,2022-06-14 15:00:00,37,звонок,27
2537,2022-06-14 16:00:00,313,смс,1
2538,2022-06-14 17:00:00,341,смс,2
2539,2022-06-14 18:00:00,483,смс,1
2540,2022-06-14 19:00:00,178,звонок,48
2541,2022-06-14 20:00:00,449,смс,2
2542,2022-06-14 21:00:00,329,смс,2
2543,2022-06-14 22:00:00,248,смс,2
2544,2022-06-14 23:00:00,274,трафик,197
2545,2022-06-15 00:00:00,198,смс,2
2546,2022-06-15 01:00:00,368,звонок,44
2547,2022-06-15 02:00:00,399,трафик,151
2548,2022-06-15 03:00:00,488,трафик,412
2549,2022-06-15 04:00:00,73,звонок,24
2550,2022-06-15 05:00:00,11,трафик,316
2551,2022-06-15 06:00:00,392,трафик,242
2552,2022-06-15 07:00:00,460,звонок,1
2553,2022-06-15 08:00:00,12,смс,1
2554,2022-06-15 09:00:00,381,звонок,34
2555,2022-06-15 10:00:00,459,трафик,123
2556,2022-06-15 11:00:00,153,смс,1
2557,2022-06-15 12:00:00,433,смс,2
2558,2022-06-15 13:00:00,49,смс,2
2559,2022-06-15 14:00:00,5,смс,2
2560,2022-06-15 15:00:00,188,трафик,435
2561,2022-06-15 16:00:00,66,смс,1
2562,2022-06-15 17:00:00,426,трафик,187
2563,2022-06-15 18:00:00,441,трафик,347
2564,2022-06-15 19:00:00,128,звонок,37
2565,2022-06-15 20:00:00,95,смс,1
2566,2022-06-15 21:00:00,39,трафик,203
2567,2022-06-15 22:00:00,485,звонок,20
2568,2022-06-15 23:00:00,121,смс,2
2569,2022-06-16 00:00:00,77,звонок,28
2570,2022-06-16 01:00:00,147,звонок,32
2571,2022-06-16 02:00:00,98,звонок,43
2572,2022-06-16 03:00:00,338,звонок,1
2573,2022-06-16 04:00:00,16,звонок,28
2574,2022-06-16 05:00:00,1,звонок,20
2575,2022-06-16 06:00:00,65,звонок,2
2576,2022-06-16 07:00:00,255,трафик,383
2577,2022-06-16 08:00:00,117,трафик,386
2578,2022-06-16 09:00:00,228,смс,2
2579,2022-06-16 10:00:00,164,звонок,40
2580,2022-06-16 11:00:00,248,звонок,47
2581,2022-06-16 12:00:00,191,смс,1
2582,2022-06-16 13:00:00,428,звонок,14
2583,2022-06-16 14:00:00,445,смс,2
2584,2022-06-16 15:00:00,108,звонок,32
2585,2022-06-16 16:00:00,454,звонок,8
2586,2022-06-16 17:00:00,353,смс,2
2587,2022-06-16 18:00:00,179,трафик,140
2588,2022-06-16 19:00:00,290,смс,1
2589,2022-06-16 20:00:00,299,звонок,37
2590,2022-06-16 21:00:00,16,смс,2
2591,2022-06-16 22:00:00,129,смс,2
2592,2022-06-16 23:00:00,171,смс,2
2593,2022-06-17 00:00:00,124,трафик,412
2594,2022-06-17 01:00:00,145,трафик,429
2595,2022-06-17 02:00:00,50,звонок,13
2596,2022-06-17 03:00:00,363,смс,2
2597,2022-06-17 04:00:00,371,трафик,312
2598,2022-06-17 05:00:00,257,смс,1
2599,2022-06-17 06:00:00,487,смс,1
2600,2022-06-17 07:00:00,86,смс,1
2601,2022-06-17 08:00:00,487,смс,1
2602,2022-06-17 09:00:00,176,звонок,47
2603,2022-06-17 10:00:00,464,смс,2
2604,2022-06-17 11:00:00,296,смс,1
2605,2022-06-17 12:00:00,387,смс,2
2606,2022-06-17 13:00:00,192,смс,2
2607,2022-06-17 14:00:00,80,звонок,26
2608,2022-06-17 15:00:00,377,смс,1
2609,2022-06-17 16:00:00,409,трафик,405
2610,2022-06-17 17:00:00,200,звонок,29
2611,2022-06-17 18:00:00,172,трафик,402
2612,2022-06-17 19:00:00,313,звонок,8
2613,2022-06-17 20:00:00,345,трафик,319
2614,2022-06-17 21:00:00,437,трафик,85
2615,2022-06-17 22:00:00,346,звонок,41
2616,2022-06-17 23:00:00,286,смс,2
2617,2022-06-18 00:00:00,345,трафик,310
2618,2022-06-18 01:00:00,324,звонок,29
2619,2022-06-18 02:00:00,102,смс,1
2620,2022-06-18 03:00:00,369,смс,1
2621,2022-06-18 04:00:00,253,звонок,14
2622,2022-06-18 05:00:00,234,звонок,29
2623,2022-06-18 06:00:00,385,звонок,14
2624,2022-06-18 07:00:00,328,трафик,238
2625,2022-06-18 08:00:00,415,трафик,217
2626,2022-06-18 09:00:00,147,смс,2
2627,2022-06-18 10:00:00,126,трафик,240
2628,2022-06-18 11:00:00,8,смс,2
2629,2022-06-18 12:00:00,219,звонок,45
2630,2022-06-18 13:00:00,45,звонок,24
2631,2022-06-18 14:00:00,381,трафик,419
2632,2022-06-18 15:00:00,307,звонок,9
2633,2022-06-18 16:00:00,408,трафик,386
2634,2022-06-18 17:00:00,245,трафик,411
2635,2022-06-18 18:00:00,6,смс,1
2636,2022-06-18 19:00:00,212,звонок,8
2637,2022-06-18 20:00:00,130,трафик,158
2638,2022-06-18 21:00:00,368,звонок,43
2639,2022-06-18 22:00:00,357,трафик,444
2640,2022-06-18 23:00:00,18,трафик,403
2641,2022-06-19 00:00:00,416,смс,1
2642,2022-06-19 01:00:00,498,смс,1
2643,2022-06-19 02:00:00,97,звонок,21
2644,2022-06-19 03:00:00,71,смс,1
2645,2022-06-19 04:00:00,123,трафик,313
2646,2022-06-19 05:00:00,341,звонок,15
2647,2022-06-19 06:00:00,376,смс,2
2648,2022-06-19 07:00:00,445,звонок,11
2649,2022-06-19 08:00:00,212,звонок,26
2650,2022-06-19 09:00:00,187,звонок,26
2651,2022-06-19 10:00:00,424,смс,2
2652,2022-06-19 11:00:00,63,смс,1
2653,2022-06-19 12:00:00,159,трафик,470
2654,2022-06-19 13:00:00,469,звонок,6
2655,2022-06-19 14:00:00,334,смс,2
2656,2022-06-19 15:00:00,339,смс,2
2657,2022-06-19 16:00:00,169,смс,1
2658,2022-06-19 17:00:00,361,смс,2
2659,2022-06-19 18:00:00,131,трафик,231
2660,2022-06-19 19:00:00,325,трафик,254
2661,2022-06-19 20:00:00,23,звонок,3
2662,2022-06-19 21:00:00,64,звонок,24
2663,2022-06-19 22:00:00,3,звонок,30
2664,2022-06-19 23:00:00,413,смс,1
2665,2022-06-20 00:00:00,68,трафик,421
2666,2022-06-20 01:00:00,371,смс,2
2667,2022-06-20 02:00:00,158,смс,1
2668,2022-06-20 03:00:00,291,трафик,114
2669,2022-06-20 04:00:00,374,звонок,22
2670,2022-06-20 05:00:00,174,звонок,39
2671,2022-06-20 06:00:00,314,смс,1
2672,2022-06-20 07:00:00,247,трафик,149
2673,2022-06-20 08:00:00,462,смс,1
2674,2022-06-20 09:00:00,373,трафик,241
2675,2022-06-20 10:00:00,27,звонок,34
2676,2022-06-20 11:00:00,30,смс,1
2677,2022-06-20 12:00:00,413,звонок,7
2678,2022-06-20 13:00:00,136,смс,1
2679,2022-06-20 14:00:00,179,звонок,23
2680,2022-06-20 15:00:00,236,смс,1
2681,2022-06-20 16:00:00,191,трафик,354
2682,2022-06-20 17:00:00,80,трафик,386
2683,2022-06-20 18:00:00,128,звонок,22
2684,2022-06-20 19:00:00,307,трафик,478
2685,2022-06-20 20:00:00,370,трафик,334
2686,2022-06-20 21:00:00,6,звонок,39
2687,2022-06-20 22:00:00,235,трафик,401
2688,2022-06-20 23:00:00,384,трафик,234
2689,2022-06-21 00:00:00,128,смс,2
2690,2022-06-21 01:00:00,320,звонок,36
2691,2022-06-21 02:00:00,304,звонок,19
2692,2022-06-21 03:00:00,314,смс,1
2693,2022-06-21 04:00:00,493,трафик,489
2694,2022-06-21 05:00:00,404,звонок,25
2695,2022-06-21 06:00:00,33,смс,1
2696,2022-06-21 07:00:00,50,смс,2
2697,2022-06-21 08:00:00,393,смс,2
2698,2022-06-21 09:00:00,264,звонок,21
2699,2022-06-21 10:00:00,180,трафик,238
2700,2022-06-21 11:00:00,159,смс,2
2701,2022-06-21 12:00:00,496,смс,2
2702,2022-06-21 13:00:00,401,звонок,7
2703,2022-06-21 14:00:00,354,звонок,4
2704,2022-06-21 15:00:00,36,смс,1
2705,2022-06-21 16:00:00,317,трафик,434
2706,2022-06-21 17:00:00,168,смс,2
2707,2022-06-21 18:00:00,269,звонок,1
2708,2022-06-21 19:00:00,9,звонок,1
2709,2022-06-21 20:00:00,29,звонок,7
2710,2022-06-21 21:00:00,210,смс,1
2711,2022-06-21 22:00:00,415,звонок,33
2712,2022-06-21 23:00:00,338,смс,1
2713,2022-06-22 00:00:00,287,звонок,5
2714,2022-06-22 01:00:00,354,звонок,43
2715,2022-06-22 02:00:00,152,трафик,448
2716,2022-06-22 03:00:00,150,звонок,25
2717,2022-06-22 04:00:00,362,звонок,4
2718,2022-06-22 05:00:00,88,смс,1
2719,2022-06-22 06:00:00,167,смс,1
2720,2022-06-22 07:00:00,72,смс,2
2721,2022-06-22 08:00:00,61,смс,1
2722,2022-06-22 09:00:00,392,смс,1
2723,2022-06-22 10:00:00,145,звонок,2
2724,2022-06-22 11:00:00,100,смс,1
2725,2022-06-22 12:00:00,445,смс,1
2726,2022-06-22 13:00:00,261,трафик,474
2727,2022-06-22 14:00:00,87,звонок,46
2728,2022-06-22 15:00:00,232,звонок,19
2729,2022-06-22 16:00:00,447,трафик,191
2730,2022-06-22 17:00:00,410,звонок,23
2731,2022-06-22 18:00:00,167,трафик,214
2732,2022-06-22 19:00:00,283,трафик,430
2733,2022-06-22 20:00:00,182,звонок,47
2734,2022-06-22 21:00:00,331,смс,1
2735,2022-06-22 22:00:00,384,трафик,493
2736,2022-06-22 23:00:00,491,смс,2
2737,2022-06-23 00:00:00,52,смс,2
2738,2022-06-23 01:00:00,271,смс,2
2739,2022-06-23 02:00:00,103,смс,1
2740,2022-06-23 03:00:00,71,смс,2
2741,2022-06-23 04:00:00,396,звонок,28
2742,2022-06-23 05:00:00,450,звонок,9
2743,2022-06-23 06:00:00,315,звонок,3
2744,2022-06-23 07:00:00,231,трафик,366
2745,2022-06-23 08:00:00,430,звонок,30
2746,2022-06-23 09:00:00,113,смс,2
2747,2022-06-23 10:00:00,398,смс,2
2748,2022-06-23 11:00:00,130,звонок,12
2749,2022-06-23 12:00:00,55,звонок,32
2750,2022-06-23 13:00:00,19,смс,1
2751,2022-06-23 14:00:00,452,звонок,48
2752,2022-06-23 15:00:00,490,трафик,166
2753,2022-06-23 16:00:00,83,трафик,277
2754,2022-06-23 17:00:00,255,звонок,32
2755,2022-06-23 18:00:00,206,звонок,39
2756,2022-06-23 19:00:00,462,смс,1
2757,2022-06-23 20:00:00,252,звонок,20
2758,2022-06-23 21:00:00,309,трафик,269
2759,2022-06-23 22:00:00,125,смс,2
2760,2022-06-23 23:00:00,310,смс,2
2761,2022-06-24 00:00:00,33,смс,2
2762,2022-06-24 01:00:00,12,звонок,45
2763,2022-06-24 02:00:00,352,смс,2
2764,2022-06-24 03:00:00,381,смс,2
2765,2022-06-24 04:00:00,16,звонок,38
2766,2022-06-24 05:00:00,223,звонок,24
2767,2022-06-24 06:00:00,334,звонок,39
2768,2022-06-24 07:00:00,116,смс,1
2769,2022-06-24 08:00:00,243,звонок,27
2770,2022-06-24 09:00:00,274,трафик,170
2771,2022-06-24 10:00:00,383,трафик,107
2772,2022-06-24 11:00:00,140,смс,2
2773,2022-06-24 12:00:00,258,звонок,15
2774,2022-06-24 13:00:00,322,трафик,461
2775,2022-06-24 14:00:00,290,смс,1
2776,2022-06-24 15:00:00,17,трафик,468
2777,2022-06-24 16:00:00,162,звонок,7
2778,2022-06-24 17:00:00,85,трафик,113
2779,2022-06-24 18:00:00,252,звонок,40
2780,2022-06-24 19:00:00,310,звонок,41
2781,2022-06-24 20:00:00,385,смс,1
2782,2022-06-24 21:00:00,392,трафик,452
2783,2022-06-24 22:00:00,43,трафик,290
2784,2022-06-24 23:00:00,345,смс,1
2785,2022-06-25 00:00:00,438,смс,1
2786,2022-06-25 01:00:00,123,трафик,151
2787,2022-06-25 02:00:00,62,звонок,31
2788,2022-06-25 03:00:00,129,звонок,25
2789,2022-06-25 04:00:00,208,смс,1
2790,2022-06-25 05:00:00,24,трафик,378
2791,2022-06-25 06:00:00,270,смс,2
2792,2022-06-25 07:00:00,458,трафик,451
2793,2022-06-25 08:00:00,274,трафик,339
2794,2022-06-25 09:00:00,162,трафик,90
2795,2022-06-25 10:00:00,228,трафик,146
2796,2022-06-25 11:00:00,395,звонок,41
2797,2022-06-25 12:00:00,453,трафик,206
2798,2022-06-25 13:00:00,3,смс,2
2799,2022-06-25 14:00:00,441,звонок,36
2800,2022-06-25 15:00:00,418,звонок,26
2801,2022-06-25 16:00:00,277,трафик,455
2802,2022-06-25 17:00:00,91,смс,1
2803,2022-06-25 18:00:00,428,смс,1
2804,2022-06-25 19:00:00,370,смс,2
2805,2022-06-25 20:00:00,163,смс,1
2806,2022-06-25 21:00:00,100,трафик,317
2807,2022-06-25 22:00:00,369,звонок,9
2808,2022-06-25 23:00:00,261,смс,2
2809,2022-06-26 00:00:00,11,смс,2
2810,2022-06-26 01:00:00,346,смс,2
2811,2022-06-26 02:00:00,321,звонок,21
2812,2022-06-26 03:00:00,98,трафик,97
2813,2022-06-26 04:00:00,24,звонок,29
2814,2022-06-26 05:00:00,95,смс,1
2815,2022-06-26 06:00:00,416,смс,2
2816,2022-06-26 07:00:00,4,трафик,144
2817,2022-06-26 08:00:00,21,трафик,192
2818,2022-06-26 09:00:00,268,смс,1
2819,2022-06-26 10:00:00,242,звонок,33
2820,2022-06-26 11:00:00,114,трафик,417
2821,2022-06-26 12:00:00,476,звонок,25
2822,2022-06-26 13:00:00,363,звонок,37
2823,2022-06-26 14:00:00,187,смс,1
2824,2022-06-26 15:00:00,79,смс,2
2825,2022-06-26 16:00:00,494,звонок,5
2826,2022-06-26 17:00:00,259,трафик,432
2827,2022-06-26 18:00:00,359,звонок,47
2828,2022-06-26 19:00:00,91,звонок,38
2829,2022-06-26 20:00:00,328,смс,2
2830,2022-06-26 21:00:00,287,смс,2
2831,2022-06-26 22:00:00,318,трафик,416
2832,2022-06-26 23:00:00,230,трафик,265
2833,2022-06-27 00:00:00,482,трафик,343
2834,2022-06-27 01:00:00,360,звонок,21
2835,2022-06-27 02:00:00,64,трафик,202
2836,2022-06-27 03:00:00,186,звонок,2
2837,2022-06-27 04:00:00,106,трафик,389
2838,2022-06-27 05:00:00,10,трафик,252
2839,2022-06-27 06:00:00,54,смс,1
2840,2022-06-27 07:00:00,310,звонок,24
2841,2022-06-27 08:00:00,55,смс,1
2842,2022-06-27 09:00:00,3,звонок,22
2843,2022-06-27 10:00:00,80,звонок,5
2844,2022-06-27 11:00:00,398,смс,2
2845,2022-06-27 12:00:00,99,трафик,292
2846,2022-06-27 13:00:00,367,смс,1
2847,2022-06-27 14:00:00,315,трафик,143
2848,2022-06-27 15:00:00,214,трафик,203
2849,2022-06-27 16:00:00,429,трафик,144
2850,2022-06-27 17:00:00,396,трафик,213
2851,2022-06-27 18:00:00,366,смс,1
2852,2022-06-27 19:00:00,74,звонок,5
2853,2022-06-27 20:00:00,357,трафик,443
2854,2022-06-27 21:00:00,62,смс,1
2855,2022-06-27 22:00:00,291,звонок,31
2856,2022-06-27 23:00:00,44,смс,2
2857,2022-06-28 00:00:00,112,трафик,268
2858,2022-06-28 01:00:00,394,трафик,181
2859,2022-06-28 02:00:00,51,звонок,30
2860,2022-06-28 03:00:00,214,смс,1
2861,2022-06-28 04:00:00,9,звонок,17
2862,2022-06-28 05:00:00,421,трафик,91
2863,2022-06-28 06:00:00,219,звонок,7
2864,2022-06-28 07:00:00,87,звонок,46
2865,2022-06-28 08:00:00,407,звонок,37
2866,2022-06-28 09:00:00,437,смс,2
2867,2022-06-28 10:00:00,410,трафик,442
2868,2022-06-28 11:00:00,260,трафик,371
2869,2022-06-28 12:00:00,113,смс,2
2870,2022-06-28 13:00:00,72,звонок,19
2871,2022-06-28 14:00:00,74,смс,1
2872,2022-06-28 15:00:00,312,трафик,460
2873,2022-06-28 16:00:00,290,звонок,19
2874,2022-06-28 17:00:00,286,трафик,448
2875,2022-06-28 18:00:00,62,смс,2
2876,2022-06-28 19:00:00,20,звонок,4
2877,2022-06-28 20:00:00,454,трафик,269
2878,2022-06-28 21:00:00,366,смс,1
2879,2022-06-28 22:00:00,4,трафик,336
2880,2022-06-28 23:00:00,424,звонок,27
2881,2022-06-29 00:00:00,112,трафик,159
2882,2022-06-29 01:00:00,117,смс,2
2883,2022-06-29 02:00:00,296,смс,1
2884,2022-06-29 03:00:00,326,звонок,40
2885,2022-06-29 04:00:00,129,звонок,40
2886,2022-06-29 05:00:00,448,трафик,204
2887,2022-06-29 06:00:00,494,смс,2
2888,2022-06-29 07:00:00,45,трафик,399
2889,2022-06-29 08:00:00,328,звонок,46
2890,2022-06-29 09:00:00,218,звонок,16
2891,2022-06-29 10:00:00,368,трафик,91
2892,2022-06-29 11:00:00,460,звонок,16
2893,2022-06-29 12:00:00,158,трафик,492
2894,2022-06-29 13:00:00,386,трафик,120
2895,2022-06-29 14:00:00,452,трафик,323
2896,2022-06-29 15:00:00,220,трафик,290
2897,2022-06-29 16:00:00,416,трафик,299
2898,2022-06-29 17:00:00,347,трафик,249
2899,2022-06-29 18:00:00,372,смс,1
2900,2022-06-29 19:00:00,17,звонок,15
2901,2022-06-29 20:00:00,67,звонок,28
2902,2022-06-29 21:00:00,121,смс,1
2903,2022-06-29 22:00:00,164,смс,2
2904,2022-06-29 23:00:00,210,смс,2
2905,2022-06-30 00:00:00,177,трафик,325
2906,2022-06-30 01:00:00,238,смс,1
2907,2022-06-30 02:00:00,318,трафик,200
2908,2022-06-30 03:00:00,319,трафик,428
2909,2022-06-30 04:00:00,85,смс,1
2910,2022-06-30 05:00:00,383,трафик,308
2911,2022-06-30 06:00:00,423,смс,2
2912,2022-06-30 07:00:00,396,звонок,38
2913,2022-06-30 08:00:00,14,звонок,14
2914,2022-06-30 09:00:00,333,смс,1
2915,2022-06-30 10:00:00,65,трафик,379
2916,2022-06-30 11:00:00,393,трафик,482
2917,2022-06-30 12:00:00,322,звонок,29
2918,2022-06-30 13:00:00,182,трафик,483
2919,2022-06-30 14:00:00,86,трафик,291
2920,2022-06-30 15:00:00,461,трафик,106
2921,2022-06-30 16:00:00,240,трафик,107
2922,2022-06-30 17:00:00,17,трафик,276
2923,2022-06-30 18:00:00,409,трафик,268
2924,2022-06-30 19:00:00,420,смс,2
2925,2022-06-30 20:00:00,176,смс,1
2926,2022-06-30 21:00:00,214,смс,2
2927,2022-06-30 22:00:00,333,смс,2
2928,2022-06-30 23:00:00,474,звонок,21
2929,2022-07-01 00:00:00,48,смс,1
2930,2022-07-01 01:00:00,294,звонок,8
2931,2022-07-01 02:00:00,227,трафик,139
2932,2022-07-01 03:00:00,121,смс,1
2933,2022-07-01 04:00:00,467,трафик,460
2934,2022-07-01 05:00:00,335,трафик,125
2935,2022-07-01 06:00:00,483,смс,1
2936,2022-07-01 07:00:00,261,смс,1
2937,2022-07-01 08:00:00,240,звонок,13
2938,2022-07-01 09:00:00,136,трафик,129
2939,2022-07-01 10:00:00,71,смс,2
2940,2022-07-01 11:00:00,120,звонок,48
2941,2022-07-01 12:00:00,343,звонок,4
2942,2022-07-01 13:00:00,202,звонок,48
2943,2022-07-01 14:00:00,423,трафик,226
2944,2022-07-01 15:00:00,161,смс,2
2945,2022-07-01 16:00:00,227,трафик,260
2946,2022-07-01 17:00:00,369,трафик,468
2947,2022-07-01 18:00:00,311,трафик,440
2948,2022-07-01 19:00:00,180,трафик,267
2949,2022-07-01 20:00:00,394,смс,2
2950,2022-07-01 21:00:00,411,смс,2
2951,2022-07-01 22:00:00,452,звонок,34
2952,2022-07-01 23:00:00,87,смс,2
2953,2022-07-02 00:00:00,123,звонок,48
2954,2022-07-02 01:00:00,310,трафик,145
2955,2022-07-02 02:00:00,222,звонок,16
2956,2022-07-02 03:00:00,291,звонок,34
2957,2022-07-02 04:00:00,489,смс,2
2958,2022-07-02 05:00:00,101,трафик,226
2959,2022-07-02 06:00:00,246,трафик,406
2960,2022-07-02 07:00:00,61,смс,2
2961,2022-07-02 08:00:00,14,звонок,20
2962,2022-07-02 09:00:00,34,трафик,404
2963,2022-07-02 10:00:00,58,звонок,15
2964,2022-07-02 11:00:00,246,смс,2
2965,2022-07-02 12:00:00,452,трафик,127
2966,2022-07-02 13:00:00,24,звонок,46
2967,2022-07-02 14:00:00,394,звонок,47
2968,2022-07-02 15:00:00,483,трафик,154
2969,2022-07-02 16:00:00,60,трафик,373
2970,2022-07-02 17:00:00,202,трафик,459
2971,2022-07-02 18:00:00,16,трафик,265
2972,2022-07-02 19:00:00,470,звонок,11
2973,2022-07-02 20:00:00,223,звонок,21
2974,2022-07-02 21:00:00,104,звонок,6
2975,2022-07-02 22:00:00,30,трафик,117
2976,2022-07-02 23:00:00,233,трафик,88
2977,2022-07-03 00:00:00,378,трафик,301
2978,2022-07-03 01:00:00,448,трафик,182
2979,2022-07-03 02:00:00,411,звонок,16
2980,2022-07-03 03:00:00,356,звонок,4
2981,2022-07-03 04:00:00,46,смс,2
2982,2022-07-03 05:00:00,471,смс,2
2983,2022-07-03 06:00:00,406,звонок,7
2984,2022-07-03 07:00:00,477,звонок,29
2985,2022-07-03 08:00:00,307,звонок,36
